date,SRV,poolval,CapRealBTC
2022-10-15,12877.53,9391575.55,22646.8
2022-10-16,12905.17,9377848.12,22675.77
2022-10-17,13028.83,9374966.13,22698.4
2022-10-18,13070.72,9422861.0,22696.42
2022-10-19,13099.6,9484561.76,22697.2
2022-10-20,13078.14,9505905.78,22699.31
2022-10-21,13095.41,9500510.2,22748.93
2022-10-22,13100.61,9492997.99,22753.31
2022-10-23,13103.31,9489770.34,22760.55
2022-10-24,13094.7,9481931.9,22769.51
2022-10-25,13105.09,9476636.15,22774.51
2022-10-26,13087.95,9475001.01,22758.06
2022-10-27,13071.54,9471409.76,22775.95
2022-10-28,13070.83,9458585.03,22820.24
2022-10-29,13085.19,9448732.82,22795.64
2022-10-30,13130.96,9451460.5,22794.24
2022-10-31,13203.73,9473863.56,22779.9
2022-11-01,13197.16,9513484.37,22772.04
2022-11-02,13191.53,9552581.02,22767.86
2022-11-03,13180.82,9551602.52,22774.34
2022-11-04,13168.52,9549674.24,22776.53
2022-11-05,13146.34,9540370.86,22771.14
2022-11-06,13069.8,9534614.36,22761.64
2022-11-07,13077.78,9470934.5,22753.58
2022-11-08,13038.36,9480932.46,22702.28
2022-11-09,13025.29,9483853.87,22641.28
2022-11-10,13010.36,9489364.09,22632.83
2022-11-11,12976.67,9497253.62,22591.54
2022-11-12,12911.47,9503053.79,22530.46
2022-11-13,12893.78,9485313.84,22497.56
2022-11-14,12879.1,9495408.93,22449.97
2022-11-15,12819.68,9517310.97,22382.97
2022-11-16,12785.04,9517815.56,22385.84
2022-11-17,12749.43,9516577.1,22320.87
2022-11-18,12709.65,9508090.75,22280.65
2022-11-19,12636.41,9522690.25,22240.54
2022-11-20,12561.23,9507860.99,22188.97
2022-11-21,12511.78,9476708.02,22160.19
2022-11-22,12460.57,9463159.99,22155.11
2022-11-23,12470.31,9443211.9,22189.13
2022-11-24,12509.07,9445441.43,22151.65
2022-11-25,12495.36,9490033.22,22111.21
2022-11-26,12491.65,9511153.01,22119.98
2022-11-27,12469.83,9510620.19,22087.48
2022-11-28,12432.77,9508538.03,21938.41
2022-11-29,12432.09,9512900.34,21930.83
2022-11-30,12424.93,9516614.32,21904.47
2022-12-01,12410.31,9528936.85,21919.27
2022-12-02,12404.11,9525089.0,21951.96
2022-12-03,12389.69,9518756.99,21927.65
2022-12-04,12371.03,9507028.16,21935.87
2022-12-05,12371.88,9495842.13,21950.75
2022-12-06,12356.16,9501371.91,21939.99
2022-12-07,12322.3,9496549.27,21915.86
2022-12-08,12343.88,9482071.04,21900.93
2022-12-09,12300.3,9490224.59,21901.77
2022-12-10,12289.31,9485156.42,21916.11
2022-12-11,12393.09,9464555.05,21908.06
2022-12-12,12392.56,9498900.88,21878.37
2022-12-13,12346.42,9559073.29,21814.79
2022-12-14,12343.64,9554718.26,21773.53
2022-12-15,12363.45,9559201.12,21800.52
2022-12-16,12313.25,9580554.84,21751.4
2022-12-17,12280.69,9570434.21,21726.93
2022-12-18,12241.48,9559931.23,21708.38
2022-12-19,12187.72,9545180.78,21645.22
2022-12-20,12147.32,9531874.27,21627.12
2022-12-21,12141.97,9521004.58,21616.85
2022-12-22,12091.2,9529046.65,21574.5
2022-12-23,12082.45,9514563.35,21549.98
2022-12-24,12052.78,9524497.43,21518.96
2022-12-25,12021.08,9530347.32,21496.94
2022-12-26,12009.95,9529693.9,21467.09
2022-12-27,12023.23,9533475.63,21451.33
2022-12-28,11997.9,9554434.98,21408.54
2022-12-29,11972.81,9558212.59,21368.58
2022-12-30,11984.59,9574911.1,21313.06
2022-12-31,11958.58,9618813.07,21285.55
2023-01-01,11912.11,9627180.75,21242.84
2023-01-02,11892.86,9625768.99,21224.55
2023-01-03,11876.49,9621903.77,21113.94
2023-01-04,11851.95,9640147.99,21081.79
2023-01-05,11818.72,9642212.21,21048.29
2023-01-06,11770.64,9638797.4,21012.31
2023-01-07,11730.52,9629925.61,20980.93
2023-01-08,11698.4,9616209.45,20962.89
2023-01-09,11705.47,9608694.93,20960.51
2023-01-10,11686.49,9624275.09,20938.7
2023-01-11,11675.0,9626122.99,20914.07
2023-01-12,11673.51,9633024.14,20864.14
2023-01-13,11589.91,9663138.71,20796.42
2023-01-14,11606.11,9655913.05,20747.21
2023-01-15,11567.93,9662685.36,20702.11
2023-01-16,11537.94,9702646.98,20660.52
2023-01-17,11420.85,9705666.3,20613.31
2023-01-18,11190.91,9674966.47,20550.0
2023-01-19,11015.23,9544174.4,20511.33
2023-01-20,10810.36,9398498.41,20495.44
2023-01-21,10587.98,9228899.81,20437.06
2023-01-22,10475.53,9046469.91,20379.32
2023-01-23,10445.86,8962774.12,20354.2
2023-01-24,10409.15,8927550.58,20320.37
2023-01-25,10384.45,8956449.11,20289.0
2023-01-26,10387.44,8950733.67,20255.87
2023-01-27,10432.46,8981387.92,20222.96
2023-01-28,10514.44,9043713.46,20202.44
2023-01-29,10620.85,9145346.84,20127.53
2023-01-30,10632.54,9269587.54,20076.63
2023-01-31,10830.17,9339546.44,20029.15
2023-02-01,10883.2,9502206.87,19998.03
2023-02-02,10710.02,9684503.85,19951.72
2023-02-03,10563.98,9642383.05,19913.34
2023-02-04,10435.28,9423231.34,19897.08
2023-02-05,10290.5,9379558.89,19876.86
2023-02-06,10181.85,9262490.61,19855.7
2023-02-07,10061.84,9159922.34,19852.94
2023-02-08,9910.49,9055625.43,19835.73
2023-02-09,9781.49,8931806.19,19866.85
2023-02-10,9844.11,8809422.24,19892.68
2023-02-11,10332.87,8756089.28,19929.75
2023-02-12,10461.83,9110407.74,19916.19
2023-02-13,10572.49,9347704.62,19882.31
2023-02-14,10611.03,9466424.97,19867.08
2023-02-15,10634.05,9570982.11,19826.31
2023-02-16,10626.05,9614785.32,19777.62
2023-02-17,10611.43,9641313.71,19765.45
2023-02-18,10610.96,9657309.21,19759.47
2023-02-19,10625.48,9671902.86,19773.53
2023-02-20,10614.55,9687606.5,19797.96
2023-02-21,10607.27,9675057.36,19770.08
2023-02-22,10583.47,9675296.79,19765.2
2023-02-23,10573.9,9663546.69,19736.14
2023-02-24,10551.49,9642058.84,19721.09
2023-02-25,10546.51,9632280.37,19692.61
2023-02-26,10546.48,9623389.15,19683.76
2023-02-27,10525.64,9645704.56,19675.87
2023-02-28,10571.11,9627653.19,19659.21
2023-03-01,10607.42,9663406.88,19634.31
2023-03-02,10595.27,9747925.56,19593.83
2023-03-03,10540.51,9755864.86,19583.5
2023-03-04,10522.83,9722088.24,19545.95
2023-03-05,10517.57,9727726.62,19506.26
2023-03-06,10532.35,9741034.04,19481.5
2023-03-07,10482.96,9780384.26,19428.06
2023-03-08,10450.63,9784973.83,19375.9
2023-03-09,10423.1,9788859.43,19328.6
2023-03-10,10358.39,9797619.03,19285.99
2023-03-11,10307.28,9791454.49,19218.06
2023-03-12,10237.73,9770537.83,19162.03
2023-03-13,10191.89,9763890.61,19092.94
2023-03-14,10103.85,9755271.44,18984.0
2023-03-15,10041.59,9757103.53,18872.0
2023-03-16,9963.65,9769351.58,18818.74
2023-03-17,9856.25,9775728.8,18737.37
2023-03-18,9778.88,9760843.73,18650.44
2023-03-19,9702.53,9721529.67,18557.82
2023-03-20,9597.93,9727173.95,18445.84
2023-03-21,9513.25,9711479.72,18354.59
2023-03-22,9422.46,9695504.11,18245.99
2023-03-23,9455.42,9642357.88,18218.19
2023-03-24,9403.98,9799584.69,18155.84
2023-03-25,9336.84,9831951.63,18108.84
2023-03-26,9262.43,9823382.08,18038.85
2023-03-27,9192.57,9808458.19,17970.75
2023-03-28,9144.95,9799126.44,17925.17
2023-03-29,9095.1,9795152.95,17867.89
2023-03-30,9026.52,9793997.44,17797.58
2023-03-31,8953.06,9791021.64,17714.7
2023-04-01,8859.06,9781614.69,17629.59
2023-04-02,8812.04,9752264.08,17603.68
2023-04-03,8759.25,9747830.49,17458.85
2023-04-04,8717.58,9750653.43,17404.48
2023-04-05,8743.3,9754258.55,17375.3
2023-04-06,8699.91,9821993.4,17319.23
2023-04-07,8663.08,9867265.62,17288.85
2023-04-08,8619.06,9866900.73,17252.86
2023-04-09,8583.08,9861637.01,17220.44
2023-04-10,8503.04,9849197.3,17155.6
2023-04-11,8471.17,9826477.67,17089.91
2023-04-12,8414.59,9842885.96,17035.98
2023-04-13,8366.38,9836334.88,16993.95
2023-04-14,8344.23,9832819.36,16954.54
2023-04-15,8284.48,9842016.1,16920.56
2023-04-16,8267.59,9834887.57,16884.62
2023-04-17,8243.17,9844056.26,16860.69
2023-04-18,8214.3,9858309.99,16821.32
2023-04-19,8182.22,9859189.93,16772.84
2023-04-20,8135.12,9873011.32,16721.78
2023-04-21,8113.57,9865306.03,16683.76
2023-04-22,8068.1,9881648.12,16659.26
2023-04-23,8027.05,9874494.94,16612.16
2023-04-24,7981.83,9873587.83,16568.03
2023-04-25,7953.32,9864731.12,16520.3
2023-04-26,7911.1,9866998.76,16474.67
2023-04-27,7864.67,9882748.18,16419.14
2023-04-28,7810.08,9881274.7,16358.59
2023-04-29,7761.72,9869248.24,16313.09
2023-04-30,7696.9,9872230.57,16250.33
2023-05-01,7651.25,9853769.33,16202.62
2023-05-02,7623.97,9857396.48,16153.2
2023-05-03,7563.22,9888214.04,16089.46
2023-05-04,7536.37,9883739.39,16081.14
2023-05-05,7499.77,9887991.22,16024.6
2023-05-06,7461.01,9886311.38,15982.11
2023-05-07,7409.12,9895317.18,15944.91
2023-05-08,7356.61,9883466.82,15876.49
2023-05-09,7330.13,9878059.13,15854.31
2023-05-10,7290.04,9884678.88,15819.87
2023-05-11,7270.03,9885517.26,15840.22
2023-05-12,7171.11,9874798.7,15806.71
2023-05-13,7011.12,9805041.15,15777.45
2023-05-14,6883.56,9622253.09,15756.71
2023-05-15,6873.63,9434258.26,15719.23
2023-05-16,6838.83,9383802.55,15695.89
2023-05-17,6842.31,9402681.82,15669.84
2023-05-18,6869.86,9408895.48,15642.25
2023-05-19,6858.77,9492470.26,15610.67
2023-05-20,6866.26,9532192.93,15585.87
2023-05-21,6889.94,9577606.68,15555.79
2023-05-22,6885.59,9637825.82,15530.75
2023-05-23,6892.81,9705128.05,15502.54
2023-05-24,6869.0,9746526.63,15481.61
2023-05-25,6834.92,9756563.4,15465.71
2023-05-26,6779.71,9733105.52,15441.18
2023-05-27,6720.6,9688688.26,15414.57
2023-05-28,6663.3,9632398.61,15386.07
2023-05-29,6611.15,9577514.69,15358.54
2023-05-30,6565.74,9527066.16,15328.91
2023-05-31,6514.48,9494952.02,15293.08
2023-06-01,6470.51,9458892.87,15256.98
2023-06-02,6419.51,9424288.24,15215.27
2023-06-03,6357.2,9422036.65,15181.16
2023-06-04,6330.82,9344509.7,15146.16
2023-06-05,6304.62,9354208.57,15086.32
2023-06-06,6269.84,9376025.57,15018.58
2023-06-07,6248.81,9417211.65,14959.93
2023-06-08,6204.12,9442625.97,14917.0
2023-06-09,6171.47,9468793.22,14907.96
2023-06-10,6136.48,9468389.85,14844.35
2023-06-11,6078.03,9465758.6,14774.46
2023-06-12,6019.9,9461467.53,14720.94
2023-06-13,5973.9,9453850.32,14684.31
2023-06-14,5936.74,9430174.88,14718.44
2023-06-15,6013.42,9390367.0,14670.23
2023-06-16,6036.37,9514173.24,14617.19
2023-06-17,6035.52,9623841.8,14580.72
2023-06-18,6062.98,9666845.38,14549.93
2023-06-19,6011.55,9753233.23,14514.57
2023-06-20,5976.14,9774379.0,14470.24
2023-06-21,5920.39,9755871.0,14422.97
2023-06-22,5872.62,9727846.41,14378.46
2023-06-23,5817.82,9707875.78,14326.54
2023-06-24,5765.48,9682015.24,14289.52
2023-06-25,5707.52,9656833.54,14241.07
2023-06-26,5673.38,9638276.9,14200.62
2023-06-27,5643.24,9633827.36,14164.77
2023-06-28,5590.73,9642990.4,14146.77
2023-06-29,5591.79,9559239.63,14140.51
2023-06-30,5688.84,9618582.31,14129.46
2023-07-01,5684.37,9725001.1,14114.5
2023-07-02,5666.0,9855302.11,14090.58
2023-07-03,5655.37,9861111.97,14097.32
2023-07-04,5658.72,9857985.5,14120.99
2023-07-05,5657.3,9826471.71,14104.55
2023-07-06,5657.84,9853695.45,14089.07
2023-07-07,5632.3,9865802.71,14089.26
2023-07-08,5610.94,9842316.04,14074.5
2023-07-09,5595.98,9815725.14,14064.35
2023-07-10,5573.98,9801721.41,14035.95
2023-07-11,5552.07,9787035.65,14015.35
2023-07-12,5527.14,9780838.71,13994.5
2023-07-13,5508.44,9761159.18,13972.56
2023-07-14,5490.82,9759126.95,13964.74
2023-07-15,5474.22,9739847.53,13949.78
2023-07-16,5480.38,9735654.19,13920.75
2023-07-17,5472.1,9783141.81,13906.03
2023-07-18,5456.51,9803836.74,13883.03
2023-07-19,5439.29,9820905.16,13807.51
2023-07-20,5423.9,9827699.91,13792.91
2023-07-21,5414.07,9827708.52,13777.91
2023-07-22,5398.03,9833226.12,13768.51
2023-07-23,5382.31,9834163.8,13752.45
2023-07-24,5371.47,9834109.89,13722.97
2023-07-25,5354.73,9841376.8,13721.34
2023-07-26,5340.49,9846543.06,13712.23
2023-07-27,5322.8,9837741.63,13703.19
2023-07-28,5303.89,9824067.9,13691.96
2023-07-29,5290.91,9809308.84,13682.11
2023-07-30,5278.46,9801498.6,13684.87
2023-07-31,5275.36,9791779.89,13675.84
2023-08-01,5258.66,9791983.11,13655.33
2023-08-02,5245.1,9784996.45,13642.07
2023-08-03,5244.85,9784804.61,13641.77
2023-08-04,5235.08,9788895.64,13631.39
2023-08-05,5235.19,9791216.02,13626.95
2023-08-06,5221.76,9804577.8,13621.74
2023-08-07,5215.22,9796354.8,13611.6
2023-08-08,5214.03,9790952.44,13602.72
2023-08-09,5195.48,9805500.31,13496.55
2023-08-10,5183.76,9808136.41,13496.82
2023-08-11,5194.87,9795520.61,13494.18
2023-08-12,5184.3,9805279.66,13490.36
2023-08-13,5173.19,9811857.28,13486.13
2023-08-14,5162.85,9795565.98,13481.65
2023-08-15,5155.09,9787202.5,13464.79
2023-08-16,5137.84,9787094.67,13431.76
2023-08-17,5128.73,9787532.61,13428.41
2023-08-18,5122.1,9787228.88,13441.89
2023-08-19,5118.21,9782488.12,13436.47
2023-08-20,5126.81,9776831.2,13438.92
2023-08-21,5125.96,9783208.75,13437.59
2023-08-22,5122.11,9800944.39,13418.67
2023-08-23,5109.36,9803726.91,13410.62
2023-08-24,5100.57,9792527.4,13406.08
2023-08-25,5100.31,9789454.79,13416.63
2023-08-26,5105.08,9788419.43,13439.41
2023-08-27,5096.33,9779070.35,13430.74
2023-08-28,5099.81,9766295.16,13424.58
2023-08-29,5096.58,9758750.94,13419.14
2023-08-30,5096.58,,13419.14
2023-08-31,5096.58,,13419.14
2023-09-01,5106.54,9761885.42,13415.96
2023-09-02,5069.55,9767423.36,13410.44
2023-09-03,5068.74,9767525.51,13407.42
2023-09-04,5124.27,9699784.07,13404.44
2023-09-05,5120.21,9821361.32,13407.53
2023-09-06,4918.59,9768960.31,13411.71
2023-09-07,4844.79,9372184.99,13418.85
2023-09-08,4941.46,9263178.14,13426.73
2023-09-09,5001.79,9413170.8,13423.81
2023-09-10,5022.39,9539958.34,13416.27
2023-09-11,5055.53,9633435.49,13408.6
2023-09-12,5001.48,9688763.66,13401.29
2023-09-13,4939.2,9652226.14,13399.9
2023-09-14,4901.7,9547864.91,13396.79
2023-09-15,4849.84,9460603.29,13392.04
2023-09-16,4798.73,9361965.4,13399.9
2023-09-17,4742.61,9255552.29,13393.71
2023-09-18,4705.36,9157295.09,13392.59
2023-09-19,4665.89,9072556.13,13388.38
2023-09-20,4635.34,8998628.81,13389.12
2023-09-21,4583.13,8929886.9,13382.78
2023-09-22,4578.04,8852362.46,13379.67
2023-09-23,4550.59,8798918.41,13371.23
2023-09-24,4534.54,8800227.11,13378.46
2023-09-25,4514.54,8754398.32,13385.26
2023-09-26,4494.6,8715723.13,13389.31
2023-09-27,4475.16,8679116.71,13376.52
2023-09-28,4444.25,8635721.84,13378.56
2023-09-29,4405.59,8586127.59,13379.36
2023-09-30,4388.43,8524917.21,13381.76
2023-10-01,4375.25,8478943.05,13383.74
2023-10-02,4355.75,8444596.81,13376.46
2023-10-03,4330.79,8422742.78,13364.17
2023-10-04,4364.53,8381181.23,13347.0
2023-10-05,4502.47,8470325.01,13330.52
2023-10-06,4688.44,8560970.62,13306.12
2023-10-07,4876.44,8974378.85,13289.29
2023-10-08,5008.93,9478175.4,13276.2
2023-10-09,4988.59,9784503.51,13263.85
2023-10-10,4963.69,9870896.61,13255.38
2023-10-11,4934.79,9827948.28,13249.91
2023-10-12,4899.92,9781236.25,13239.49
2023-10-13,4867.48,9723857.25,13225.18
2023-10-14,4825.49,9669725.52,13211.28
2023-10-15,4786.78,9606227.42,13197.8
2023-10-16,4721.52,9547158.13,13158.96
2023-10-17,4705.8,9481565.0,13135.27
2023-10-18,4677.81,9407070.99,13112.26
2023-10-19,4645.14,9415285.38,13075.21
2023-10-20,4633.73,9389573.21,13039.04
2023-10-21,4644.4,9399231.86,13005.46
2023-10-22,4642.3,9491780.76,12980.71
2023-10-23,4668.3,9542452.58,12922.05
2023-10-24,4655.82,9661448.99,12874.06
2023-10-25,4618.06,9788252.44,12833.57
2023-10-26,4588.84,9813408.25,12805.51
2023-10-27,4575.56,9808124.96,12770.7
2023-10-28,4534.4,9821585.82,12747.8
2023-10-29,4528.3,9812703.97,12723.7
2023-10-30,4512.01,9829319.85,12697.33
2023-10-31,4480.31,9863878.27,12669.81
2023-11-01,4452.86,9846498.21,12636.03
2023-11-02,4424.49,9841781.76,12618.77
2023-11-03,4386.79,9816332.88,12601.75
2023-11-04,4253.04,9782145.92,12586.32
2023-11-05,4166.34,9556811.4,12575.99
2023-11-06,4314.21,9272568.09,12569.66
2023-11-07,4339.59,9533039.51,12586.62
2023-11-08,4339.61,9721358.1,12570.69
2023-11-09,4318.59,9728307.44,12542.21
2023-11-10,4299.67,9722135.66,12508.29
2023-11-11,4291.66,9717744.09,12503.89
2023-11-12,4289.94,9722201.04,12501.32
2023-11-13,4288.72,9743100.33,12488.21
2023-11-14,4291.97,9753690.89,12488.66
2023-11-15,4299.7,9787224.26,12484.17
2023-11-16,4305.32,9814154.46,12484.1
2023-11-17,4296.81,9841419.49,12466.35
2023-11-18,4287.38,9838995.79,12460.57
2023-11-19,4279.86,9827241.02,12457.8
2023-11-20,4276.15,9818090.26,12443.66
2023-11-21,4264.47,9819638.3,12429.6
2023-11-22,4252.68,9820134.27,12418.41
2023-11-23,4241.53,9818862.16,11890.47
2023-11-24,4224.46,9815892.78,11876.71
2023-11-25,4209.41,9807022.88,11863.59
2023-11-26,4192.81,9797844.27,11851.32
2023-11-27,4179.77,9793219.38,11834.13
2023-11-28,4170.59,9786797.52,11816.5
2023-11-29,4163.37,9786704.62,11808.99
2023-11-30,4149.88,9809279.02,11799.23
2023-12-01,4139.46,9802513.94,11785.69
2023-12-02,4125.42,9804176.11,11767.15
2023-12-03,4104.39,9810311.77,11741.52
2023-12-04,4082.18,9796769.87,11710.87
2023-12-05,4049.26,9791080.7,11667.96
2023-12-06,4033.5,9790587.77,11644.61
2023-12-07,4006.91,9803125.85,11628.72
2023-12-08,3996.07,9804442.31,11614.45
2023-12-09,4000.98,9737581.93,11605.69
2023-12-10,3982.81,9814080.91,11598.78
2023-12-11,3970.31,9818187.79,11586.34
2023-12-12,3956.3,9822099.4,11579.56
2023-12-13,3938.56,9814182.92,11560.8
2023-12-14,3926.89,9797104.71,11545.28
2023-12-15,3903.96,9792834.16,11525.23
2023-12-16,3889.25,9783978.22,11515.44
2023-12-17,3881.56,9779501.93,11510.18
2023-12-18,3877.11,9771878.09,11488.56
2023-12-19,3871.06,9785923.27,11477.03
2023-12-20,3854.21,9816286.74,11457.8
2023-12-21,3834.64,9818991.01,11448.42
2023-12-22,3827.85,9809154.27,11444.56
2023-12-23,3824.73,9812693.91,11447.52
2023-12-24,3827.69,9815735.91,11453.85
2023-12-25,3826.44,9810912.5,11449.57
2023-12-26,3837.5,9801293.74,11479.16
2023-12-27,3904.54,9798067.55,11608.74
2023-12-28,3937.99,9806235.45,11632.23
2023-12-29,3960.67,9812969.42,11631.37
2023-12-30,3982.27,9810560.93,11662.12
2023-12-31,3988.68,9823037.96,11662.13
2024-01-01,3994.55,9814227.22,11665.32
2024-01-02,4005.19,9804309.35,11658.41
2024-01-03,4011.45,9808961.11,11650.61
2024-01-04,4012.92,9831239.35,11642.81
2024-01-05,4024.34,9851352.12,11635.94
2024-01-06,4018.41,9873430.7,11623.33
2024-01-07,3999.48,9891432.72,11599.1
2024-01-08,3983.11,9885838.91,11578.77
2024-01-09,3956.99,9883129.88,11552.77
2024-01-10,3946.82,9865483.78,11542.51
2024-01-11,3926.15,9866685.2,11533.17
2024-01-12,3920.51,9858843.28,11539.13
