date,SRV,poolval,CapRealUSD
2023-12-17,145286627.82,9779501.93,327415915.45
2023-12-18,145856895.85,9771878.09,327473192.19
2023-12-19,146205458.92,9785923.27,327608456.12
2023-12-20,146390427.07,9816286.74,327875603.04
2023-12-21,146620539.54,9818991.01,328635006.34
2023-12-22,147097283.06,9809154.27,329305569.36
2023-12-23,147674918.47,9812693.91,330148847.49
2023-12-24,148358116.93,9815735.91,330893918.46
2023-12-25,148942347.54,9810912.5,331413671.33
2023-12-26,149933993.66,9801293.74,333075398.71
2023-12-27,153598650.5,9798067.55,339809454.33
2023-12-28,155517294.53,9806235.45,341183156.43
2023-12-29,156806435.35,9812969.42,341385801.76
2023-12-30,158118551.38,9810560.93,343139023.51
2023-12-31,158779054.22,9823037.96,343571522.2
2024-01-01,159570744.42,9814227.22,344574280.66
2024-01-02,160750311.6,9804309.35,345106257.57
2024-01-03,161455609.25,9808961.11,344941952.01
2024-01-04,162096092.44,9831239.35,345441809.56
2024-01-05,163136376.4,9851352.12,345745186.36
2024-01-06,163384726.57,9873430.7,345700399.27
2024-01-07,163078354.92,9891432.72,345167167.37
2024-01-08,163098273.33,9885838.91,345410345.36
2024-01-09,162635799.04,9883129.88,344912395.8
2024-01-10,162924455.58,9865483.78,345323365.24
2024-01-11,162746023.37,9866685.2,345643421.62
2024-01-12,162764503.47,9858843.28,345666813.4
2024-01-13,162707933.16,9848504.54,345847889.2
2024-01-14,161391663.94,9848096.39,345948022.88
2024-01-15,160094641.42,9786225.25,345694484.23
2024-01-16,158479980.71,9698518.95,345987303.81
2024-01-17,157566967.15,9593799.32,345849759.96
2024-01-18,157375248.79,9523599.55,345106835.81
2024-01-19,162300953.03,9498497.2,344749218.83
2024-01-20,162046436.82,9644495.92,344369253.95
2024-01-21,162677820.49,9846042.98,344099499.92
2024-01-22,161847450.84,9900077.63,343112779.93
2024-01-23,160705505.45,9886846.45,342449821.39
2024-01-24,158468967.34,9845264.09,341980918.2
2024-01-25,155834455.83,9767932.58,341412036.99
2024-01-26,155038595.74,9595942.18,341240907.28
2024-01-27,154318477.32,9543736.46,343269853.49
2024-01-28,154839203.71,9465842.96,343937007.81
2024-01-29,156265800.53,9415956.38,344740999.96
2024-01-30,157812905.18,9489816.23,345228360.09
2024-01-31,158842226.62,9550720.32,344979920.11
2024-02-01,159286385.09,9614597.54,344883788.3
2024-02-02,158837482.09,9641034.99,345079620.0
2024-02-03,157864301.71,9644044.0,344811403.32
2024-02-04,156936120.08,9599443.66,345083756.61
2024-02-05,155711074.51,9538382.4,344886650.76
2024-02-06,154865769.82,9463244.77,344686524.51
2024-02-07,154910067.39,9405686.75,344656774.18
2024-02-08,155918495.14,9388094.7,344704761.93
2024-02-09,157046616.33,9440349.97,345037874.04
2024-02-10,158266219.1,9511136.7,345406411.92
2024-02-11,159008499.13,9564006.28,345287525.17
2024-02-12,161107521.94,9598653.42,345702512.05
2024-02-13,162999903.92,9693221.88,345678605.41
2024-02-14,164063352.82,9828649.33,346162900.5
2024-02-15,165421446.21,9886152.12,347221106.76
2024-02-16,164965856.28,9919032.28,347698123.88
2024-02-17,162595434.17,9920682.4,348167498.05
2024-02-18,159800951.79,9784232.94,349110683.25
2024-02-19,157890366.02,9569658.52,350052941.87
2024-02-20,160152788.31,9395830.44,350948899.24
2024-02-21,163087577.15,9415328.46,351066066.29
2024-02-22,166220852.61,9537666.77,351948212.91
2024-02-23,168939124.1,9677101.22,352473791.87
2024-02-24,171206474.52,9802832.57,354900387.09
2024-02-25,172482399.89,9836494.58,356642265.14
2024-02-26,173679212.12,9837546.07,358377794.59
2024-02-27,175775505.74,9827124.67,360606136.18
2024-02-28,177593606.06,9797330.43,361938565.38
2024-02-29,178996287.48,9866750.21,363125657.5
2024-03-01,180201572.34,9872742.68,365126458.94
2024-03-02,183178721.68,9868837.06,368958676.64
2024-03-03,186493735.93,9874156.35,373260113.02
2024-03-04,188765324.95,9890379.86,375445612.97
2024-03-05,190142359.93,9883976.05,376319295.43
2024-03-06,191907045.73,9881004.91,379174555.26
2024-03-07,194836119.03,9865754.57,382684029.64
2024-03-08,198039948.55,9868998.3,386778816.83
2024-03-09,201371654.16,9877314.28,391313199.3
2024-03-10,204084822.85,9877483.98,394059246.6
2024-03-11,207410610.56,9876573.68,397835150.83
2024-03-12,212383391.19,9876953.27,402671390.99
2024-03-13,216133621.1,9916493.75,407002556.84
2024-03-14,219094801.75,9926881.07,409700148.79
2024-03-15,220325970.74,9920842.48,411511560.88
2024-03-16,222255420.42,9909574.25,410744645.9
2024-03-17,224382077.91,9910837.8,412918386.22
2024-03-18,224865774.74,9904840.88,414233376.16
2024-03-19,225592807.09,9845661.7,
