date,first_block,last_block,block_count,networkhashps
2019-09-04,376565,376875,311,576793541943242448
2019-09-05,376876,377126,251,504179550561660056
2019-09-06,377127,377429,303,522641327025721484
2019-09-07,377430,377719,290,534945743044433764
2019-09-08,377720,378000,281,539864424834895355
2019-09-09,378001,378288,288,517234675445039285
2019-09-10,378289,378595,307,563375526618470318
2019-09-11,378596,378868,273,528286664038759964
2019-09-12,378869,379143,275,515759142123519169
2019-09-13,379144,379426,283,496974993309759541
2019-09-14,379427,379739,313,529147856030560924
2019-09-15,379740,380026,287,529931091084936568
2019-09-16,380027,380311,285,533335454224880480
2019-09-17,380312,380611,300,588335499804258435
2019-09-18,380612,380879,268,552985147302808462
2019-09-19,380880,381180,301,573899658245478738
2019-09-20,381181,381431,251,469945461808485451
2019-09-21,381432,381756,325,535389586091526329
2019-09-22,381757,382047,291,539916133493644783
2019-09-23,382048,382304,257,507923621250076522
2019-09-24,382305,382612,308,537247409518497190
2019-09-25,382613,382890,278,517626343271412096
2019-09-26,382891,383172,282,481112746374781969
2019-09-27,383173,383446,274,468924294157191219
2019-09-28,383447,383743,297,512948460703319704
2019-09-29,383744,384062,319,571721434493471512
2019-09-30,384063,384302,240,443752576275967782
2019-10-01,384303,384631,329,556311052333971425
2019-10-02,384632,384892,261,468786858401220282
2019-10-03,384893,385207,315,541115059546892481
2019-10-04,385208,385495,288,550675158150522893
2019-10-05,385496,385781,286,542717245817202331
2019-10-06,385782,386042,261,488607154588373277
2019-10-07,386043,386357,315,571172074857142651
2019-10-08,386358,386634,277,541348112392374853
2019-10-09,386635,386901,267,500994325519562640
2019-10-10,386902,387187,286,464507815558560312
2019-10-11,387188,387477,290,467895693577617869
2019-10-12,387478,387775,298,483838508897997792
2019-10-13,387776,388073,298,496610781989373167
2019-10-14,388074,388351,278,482243722365946580
2019-10-15,388352,388638,287,477429578806569055
2019-10-16,388639,388941,303,518134494282774420
2019-10-17,388942,389179,238,431447296204250763
2019-10-18,389180,389460,281,434319231329938355
2019-10-19,389461,389790,330,477520831498105935
2019-10-20,389791,390065,275,443957945136336531
2019-10-21,390066,390331,266,419127285687823501
2019-10-22,390332,390626,295,403040325019645674
2019-10-23,390627,390928,302,441038898805244208
2019-10-24,390929,391202,274,427478767857369029
2019-10-25,391203,391479,277,409735612364515283
2019-10-26,391480,391766,287,385395637445438485
2019-10-27,391767,392044,278,368790492981061841
2019-10-28,392045,392365,321,436439095166438100
2019-10-29,392366,392656,291,438078356723914973
2019-10-30,392657,392919,263,405940543823980352
2019-10-31,392920,393235,316,476429160514994256
2019-11-01,393236,393506,271,421320476973211228
2019-11-02,393507,393791,285,427612831170918100
2019-11-03,393792,394093,302,436258265923172982
2019-11-04,394094,394365,272,409824948676932261
2019-11-05,394366,394664,299,445562480588924374
2019-11-06,394665,394937,273,407510070115014991
2019-11-07,394938,395212,275,395302444033231922
2019-11-08,395213,395523,311,423228574598861473
2019-11-09,395524,395812,289,414120023410131011
2019-11-10,395813,396092,280,425104783935319914
2019-11-11,396093,396387,295,427259532634716874
2019-11-12,396388,396658,271,388311995201258439
2019-11-13,396659,396954,296,412424525835097115
2019-11-14,396955,397248,294,409731411596273738
2019-11-15,397249,397527,279,408472168843839625
2019-11-16,397528,397838,311,429916633917632794
2019-11-17,397839,398087,249,372019561895733532
2019-11-18,398088,398375,288,386296382573532208
2019-11-19,398376,398691,316,433909689017222153
2019-11-20,398692,398954,263,390526242283792483
2019-11-21,398955,399276,322,453120772122095189
2019-11-22,399277,399565,289,455694901303250750
2019-11-23,399566,399841,276,439954303619471099
2019-11-24,399842,400149,308,476948715718844461
2019-11-25,400150,400422,273,444725505051772365
2019-11-26,400423,400697,275,427436346180657980
2019-11-27,400698,400996,299,462391665564427244
2019-11-28,400997,401274,278,423363434341276789
2019-11-29,401275,401559,285,429484564701636268
2019-11-30,401560,401829,270,414993141373470944
2019-12-01,401830,402135,306,436864328807180193
2019-12-02,402136,402428,293,424530944231569975
2019-12-03,402429,402685,257,381036031834961578
2019-12-04,402686,402989,304,416490955150770318
2019-12-05,402990,403283,294,406605270673984640
2019-12-06,403284,403581,298,430312061583424377
2019-12-07,403582,403871,290,434588669439154996
2019-12-08,403872,404178,307,490500244686158771
2019-12-09,404179,404442,264,443831224341909159
2019-12-10,404443,404722,280,425556404009151454
2019-12-11,404723,405028,306,437175685130426591
2019-12-12,405029,405302,274,424011738401291686
2019-12-13,405303,405580,278,413508505840495156
2019-12-14,405581,405887,307,442998077986962534
2019-12-15,405888,406158,271,410603506506627029
2019-12-16,406159,406425,267,386855517868122268
2019-12-17,406426,406700,275,347904501235357602
2019-12-18,406701,407010,310,376430670820442208
2019-12-19,407011,407308,298,384831990346041790
2019-12-20,407309,407545,237,318168701488988579
2019-12-21,407546,407858,313,359657328702952589
2019-12-22,407859,408122,264,305939348693469610
2019-12-23,408123,408441,319,347294388590802450
2019-12-24,408442,408731,290,359129117795102965
2019-12-25,408732,409029,298,377514991357097098
2019-12-26,409030,409314,285,365444289841052782
2019-12-27,409315,409588,274,361382114019352953
2019-12-28,409589,409882,294,390292102583779061
2019-12-29,409883,410173,291,382090771388315854
2019-12-30,410174,410461,288,356663473801963753
2019-12-31,410462,410767,306,404117971030210138
2020-01-01,410768,411056,289,417592563402552501
2020-01-02,411057,411327,271,387654266466764198
2020-01-03,411328,411616,289,407335213043051135
2020-01-04,411617,411892,276,375339937779528085
2020-01-05,411893,412206,314,423259806228807161
2020-01-06,412207,412474,268,372443496455162631
2020-01-07,412475,412782,308,423372113895951422
2020-01-08,412783,413060,278,418982737001753764
2020-01-09,413061,413362,302,439525434928658700
2020-01-10,413363,413634,272,391150722398208262
2020-01-11,413635,413921,287,388601144264353414
2020-01-12,413922,414233,312,448182134533119127
2020-01-13,414234,414520,287,472457146318107186
2020-01-14,414521,414783,263,426931470865750739
2020-01-15,414784,415064,281,409391343031525540
2020-01-16,415065,415359,295,405034336973372941
2020-01-17,415360,415641,282,378864484250845016
2020-01-18,415642,415927,286,367977845072320404
2020-01-19,415928,416239,312,405924855427695561
2020-01-20,416240,416502,263,377140999338337127
2020-01-21,416503,416797,295,403475809659929212
2020-01-22,416798,417118,321,454513019726962126
2020-01-23,417119,417364,246,388647117458731729
2020-01-24,417365,417666,302,434265467316108871
2020-01-25,417667,417942,276,395396031054404494
2020-01-26,417943,418244,302,407651954130623373
2020-01-27,418245,418547,303,444290273537225111
2020-01-28,418548,418812,265,416323527643956810
2020-01-29,418813,419070,256,359589426340229366
2020-01-30,419068,419379,311,398443478404505943
2020-01-31,419380,419676,297,399679004315361359
2020-02-01,419677,419975,299,432447274201941894
2020-02-02,419976,420220,245,366993987198093735
2020-02-03,420221,420525,305,386221636463976903
2020-02-04,420526,420820,295,387347829649938840
2020-02-05,420821,421104,284,400817033685348822
2020-02-06,421105,421389,285,415094680414902189
2020-02-07,421390,421626,237,319631680049815774
2020-02-08,421627,421953,327,364092073289748181
2020-02-09,421954,422268,315,426098003728956856
2020-02-10,422269,422547,279,448552676237850942
2020-02-11,422548,422805,258,388508383038672075
2020-02-12,422806,423099,294,378608998032838438
2020-02-13,423100,423387,288,360343577813322088
2020-02-14,423388,423646,259,337471939768500762
2020-02-15,423647,423938,292,326387214622576782
2020-02-16,423939,424252,314,343636698726735870
2020-02-17,424253,424551,299,358528918274023144
2020-02-18,424552,424814,263,327497173014453123
2020-02-19,424815,425107,293,342135519543787900
2020-02-20,425108,425372,265,306536765936830001
2020-02-21,425373,425675,303,331180128422964031
2020-02-22,425676,425968,293,346573720818672428
2020-02-23,425969,426275,307,369736171699492213
2020-02-24,426276,426531,256,333721045766475042
2020-02-25,426532,426814,283,321740714752600051
2020-02-26,426815,427101,287,312037634917846579
2020-02-27,427102,427437,336,362290596709975470
2020-02-28,427438,427712,275,350022552608810302
2020-02-29,427713,427987,275,352841338440448565
2020-03-01,427988,428273,286,359568181599395828
2020-03-02,428274,428549,276,349120033659722781
2020-03-03,428550,428817,268,307223878778005212
2020-03-04,428818,429135,318,334515061175982271
2020-03-05,429136,429402,267,309640700476228366
2020-03-06,429403,429691,289,320124203871095934
2020-03-07,429692,430030,339,393824582249031039
2020-03-08,430031,430310,280,388774137038032633
2020-03-09,430311,430609,299,443957691792290743
2020-03-10,430610,430873,264,398419128114165113
2020-03-11,430874,431172,299,436986143383881287
2020-03-12,431173,431450,278,399681715544581644
2020-03-13,431451,431718,268,366496074844051791
2020-03-14,431719,432042,324,423125899042886937
2020-03-15,432043,432326,284,415876030470381987
2020-03-16,432327,432595,269,393009384525360895
2020-03-17,432596,432888,293,385197787625276394
2020-03-18,432889,433191,303,414519054962416142
2020-03-19,433192,433487,296,444810820442175180
2020-03-20,433488,433732,245,381513126962153468
2020-03-21,433733,434039,307,407747249958346781
2020-03-22,434040,434342,303,429502913998349858
2020-03-23,434343,434614,272,407833475903264634
2020-03-24,434615,434934,320,455526118840498859
2020-03-25,434935,435192,258,391314727932666131
2020-03-26,435193,435453,261,378646261561107458
2020-03-27,435454,435763,310,389138843216454671
2020-03-28,435764,436060,297,390815957348747598
2020-03-29,436061,436326,266,356723237766728127
2020-03-30,436327,436583,257,319861162892953433
2020-03-31,436584,436886,303,332378567928434152
2020-04-01,436887,437173,287,325731241608815327
2020-04-02,437174,437476,303,359317607559829161
2020-04-03,437477,437720,244,285693619017184674
2020-04-04,437721,438055,335,333731497680672946
2020-04-05,438056,438343,288,343665367927607926
2020-04-06,438344,438633,290,361880106557981626
2020-04-07,438634,438900,267,348456638669001130
2020-04-08,438901,439167,267,322325411373200938
2020-04-09,439168,439478,311,345802488711725447
2020-04-10,439479,439791,313,382328554141871986
2020-04-11,439792,440069,278,381258680299031288
2020-04-12,440070,440347,278,379876853240289242
2020-04-13,440348,440626,279,342660039264443844
2020-04-14,440627,440939,313,372992221698601031
2020-04-15,440940,441210,271,360134809906730547
2020-04-16,441211,441454,244,307610869242072829
2020-04-17,441455,441779,325,330871084038128360
2020-04-18,441780,442058,279,323662936349221750
2020-04-19,442059,442334,276,315968584912866198
2020-04-20,442335,442608,274,299595734904467706
2020-04-21,442609,442910,302,312405885331947079
2020-04-22,442911,443203,293,319642531000311320
2020-04-23,443204,443510,307,347494960572182334
2020-04-24,443511,443769,259,311931663752108970
2020-04-25,443770,444057,288,322202223530267951
2020-04-26,444058,444348,291,320767079514781252
2020-04-27,444349,444644,296,322899690304331822
2020-04-28,444645,444890,246,254537924084063641
2020-04-29,444891,445245,355,366341376424184997
2020-04-30,445246,445503,258,310128406236276045
2020-05-01,445504,445800,297,338048109629081262
2020-05-02,445801,446092,292,337264581467580878
2020-05-03,446093,446379,287,327546924935229858
2020-05-04,446380,446652,273,310492517791610195
2020-05-05,446653,446938,286,308883231025681364
2020-05-06,446939,447238,300,326057751523715083
2020-05-07,447239,447528,290,335152552269218625
2020-05-08,447529,447835,307,366658802462321964
2020-05-09,447836,448115,280,354958103215704372
2020-05-10,448116,448391,276,346294999054200675
2020-05-11,448392,448676,285,348064913301501421
2020-05-12,448677,448933,257,289840160303830088
2020-05-13,448934,449271,338,353801225816919369
2020-05-14,449272,449580,309,421311100070718210
2020-05-15,449581,449846,266,416869194650453788
2020-05-16,449847,450102,256,355972882554160931
2020-05-17,450103,450409,307,379237879147014544
2020-05-18,450410,450688,279,364908605330639475
2020-05-19,450689,450925,237,273998924591597380
2020-05-20,450926,451233,308,307868357178050114
2020-05-21,451234,451581,348,371488390686843016
2020-05-22,451582,451846,265,368940626030518125
2020-05-23,451847,452150,304,427010282747302183
2020-05-24,452151,452437,287,409539233022797248
2020-05-25,452438,452732,295,431740029082520298
2020-05-26,452733,452999,267,383609334555195989
2020-05-27,453000,453310,311,414056319658411750
2020-05-28,453311,453610,300,454221495890573286
2020-05-29,453611,453858,248,406072439100445394
2020-05-30,453859,454124,266,364418276154931007
2020-05-31,454125,454448,324,414074808472987010
2020-06-01,454449,454735,287,401252448620162008
2020-06-02,454736,455011,276,406302587036411681
2020-06-03,455012,455305,294,410067448260059344
2020-06-04,455306,455617,312,437832723265729213
2020-06-05,455618,455840,223,327137718838606799
2020-06-06,455841,456192,352,432965824491773466
2020-06-07,456193,456490,298,450453843554993568
2020-06-08,456491,456751,261,455863392599037919
2020-06-09,456752,457013,262,425758955863532533
2020-06-10,457014,457303,290,411703242283184105
2020-06-11,457304,457607,304,426674213306384453
2020-06-12,457608,457882,275,390369337516577687
2020-06-13,457883,458176,294,397089426881746694
2020-06-14,458177,458467,291,403615533632768985
2020-06-15,458468,458740,273,366426110860876703
2020-06-16,458741,459026,286,364927041554638318
2020-06-17,459027,459333,307,394490999599972163
2020-06-18,459334,459632,299,427514151233180212
2020-06-19,459633,459885,253,368745034507121993
2020-06-20,459886,460196,311,439911734383202982
2020-06-21,460197,460505,309,445921272250444067
2020-06-22,460506,460763,258,418901780730792708
2020-06-23,460764,461015,252,373915697650199208
2020-06-24,461016,461279,264,313276027486723068
2020-06-25,461280,461618,339,371460821658625507
2020-06-26,461619,461865,247,310349005475919930
2020-06-27,461866,462194,329,382883104066501310
2020-06-28,462195,462499,305,418241652339714114
2020-06-29,462500,462814,315,484451533642279845
2020-06-30,462815,463063,249,436722908672897532
2020-07-01,463064,463360,297,439679461261670618
2020-07-02,463361,463643,283,442080414644391906
2020-07-03,463644,463932,289,438999700457564849
2020-07-04,463933,464234,302,468022674834369708
2020-07-05,464235,464518,284,481455202329719675
2020-07-06,464519,464781,263,430333239581102844
2020-07-07,464782,465074,293,433098368114449008
2020-07-08,465075,465373,299,442125226323164607
2020-07-09,465374,465623,250,385770162015417977
2020-07-10,465624,465926,303,415666421810876525
2020-07-11,465927,466221,295,384707147456247374
2020-07-12,466222,466508,287,404355032949091850
2020-07-13,466509,466796,288,422222244102664888
2020-07-14,466797,467097,301,435041199153934724
2020-07-15,467098,467407,310,491976492734090704
2020-07-16,467408,467677,270,453504207121631197
2020-07-17,467678,467957,280,446871248745592619
2020-07-18,467958,468245,288,436411716639878962
2020-07-19,468246,468518,273,406310905655207061
2020-07-20,468519,468825,307,431637693287139882
2020-07-21,468826,469107,282,427125523888446719
2020-07-22,469108,469400,293,449270596649081230
2020-07-23,469401,469682,282,444034550200326674
2020-07-24,469683,469992,310,466004924218731080
2020-07-25,469993,470235,243,394686155120853346
2020-07-26,470236,470492,257,355635629167717359
2020-07-27,470493,470823,331,402821364972535058
2020-07-28,470824,471114,291,406489634197863409
2020-07-29,471115,471404,290,432641285121832409
2020-07-30,471405,471677,273,417327742169335185
2020-07-31,471678,471946,269,390331438338150067
2020-08-01,471947,472250,304,419080420586447588
2020-08-02,472251,472542,292,385855580553726477
2020-08-03,472543,472825,283,385457128409778485
2020-08-04,472826,473077,252,329702134437345290
2020-08-05,473078,473412,335,389536997402234326
2020-08-06,473413,473688,276,393580533095585836
2020-08-07,473689,473942,254,358927429277375243
2020-08-08,473943,474248,306,363607698883315347
2020-08-09,474249,474568,320,399080186629290837
2020-08-10,474569,474846,278,378850403416825508
2020-08-11,474847,475141,295,427284262325655237
2020-08-12,475142,475406,265,385885583130132561
2020-08-13,475407,475661,255,350199096931752343
2020-08-14,475662,475901,240,280303876673333592
2020-08-15,475902,476234,333,304993891155030278
2020-08-16,476235,476560,326,349518844267277006
2020-08-17,476561,476851,291,373273865575909254
2020-08-18,476852,477143,292,374711964459306005
2020-08-19,477144,477421,278,374065019705979322
2020-08-20,477422,477740,319,454678643093717005
2020-08-21,477741,477986,246,367541590043333768
2020-08-22,477987,478287,301,400863808248661942
2020-08-23,478288,478588,301,422926765919857810
2020-08-24,478589,478867,279,422878754190997902
2020-08-25,478868,479161,294,425345366521074024
2020-08-26,479162,479431,270,398253859972278370
2020-08-27,479432,479738,307,448427423935166570
2020-08-28,479739,480008,270,404478536644676408
2020-08-29,480009,480318,310,450019669676272584
2020-08-30,480319,480593,275,408109489097090172
2020-08-31,480594,480903,310,445059795780121040
2020-09-01,480904,481187,284,440192209428838076
2020-09-02,481188,481462,275,455504008204466063
2020-09-03,481463,481743,281,440483266498842381
2020-09-04,481744,482030,287,422609490549760655
2020-09-05,482031,482316,286,416943014467939117
2020-09-06,482317,482607,291,424071335942084564
2020-09-07,482608,482898,291,428643521690668407
2020-09-08,482899,483177,279,410804760294428712
2020-09-09,483178,483470,293,422136121878587217
2020-09-10,483471,483781,311,483340225223205835
2020-09-11,483782,484037,256,411650018970275174
2020-09-12,484038,484332,295,435747830777197612
2020-09-13,484333,484606,274,388950625106362152
2020-09-14,484607,484901,295,396412237232769841
2020-09-15,484902,485197,296,408997545413465444
2020-09-16,485198,485500,303,454024643176031884
2020-09-17,485501,485767,267,404819296120391589
2020-09-18,485768,486073,306,463385051418756167
2020-09-19,486074,486346,273,417749839495565250
2020-09-20,486347,486641,295,421283115721854225
2020-09-21,486642,486931,290,421387849671817511
2020-09-22,486932,487229,298,456964716649877536
2020-09-23,487230,487506,277,423638297140838861
2020-09-24,487507,487765,259,379788098600150802
2020-09-25,487766,488075,310,431661422352424311
2020-09-26,488076,488376,301,435347029801969030
2020-09-27,488377,488651,275,420120856247382091
2020-09-28,488652,488946,295,463529147866514135
2020-09-29,488947,489220,274,404053723570642196
2020-09-30,489221,489529,309,439939772186630982
2020-10-01,489530,489820,291,462097098231033436
2020-10-02,489821,490087,267,431444176388993060
2020-10-03,490088,490385,298,451099694090040216
2020-10-04,490386,490655,270,411495826388793763
2020-10-05,490656,490946,291,414494545019285205
2020-10-06,490947,491263,317,458966478603527201
2020-10-07,491264,491529,266,421069465107651144
2020-10-08,491530,491820,291,454542729857223505
2020-10-09,491821,492109,289,446681402131478588
2020-10-10,492110,492401,292,438754922635707032
2020-10-11,492402,492701,300,471460081210055277
2020-10-12,492702,492942,241,396491824651447721
2020-10-13,492943,493238,296,414651722574314954
2020-10-14,493239,493535,297,418794681828374806
2020-10-15,493536,493843,308,460599984894752505
2020-10-16,493844,494130,287,463890138189234748
2020-10-17,494131,494391,261,415298201381866927
2020-10-18,494392,494669,278,384742489038650181
2020-10-19,494670,494950,281,384901029025481695
2020-10-20,494951,495259,309,396606165671990439
2020-10-21,495260,495569,310,423295459191010857
2020-10-22,495570,495834,265,402253101982278771
2020-10-23,495835,496109,275,409639135764024620
2020-10-24,496110,496413,304,424174526567755507
2020-10-25,496414,496644,231,323366544999199596
2020-10-26,496645,496888,244,274884550050844415
2020-10-27,496889,497164,276,228777778591467752
2020-10-28,497165,497473,309,225494266014696076
2020-10-29,497474,497762,289,222270106504020652
2020-10-30,497763,498020,258,210130900364803297
2020-10-31,498021,498327,307,230275630318281416
2020-11-01,498328,498702,375,311130987547949828
2020-11-02,498703,498986,284,365163539574009648
2020-11-03,498987,499274,288,405484757415509611
2020-11-04,499275,499567,293,428247414169555642
2020-11-05,499568,499846,279,415508282423957520
2020-11-06,499847,500162,316,475603299199867289
2020-11-07,500163,500408,246,395146116976133935
2020-11-08,500409,500689,281,393468724199486637
2020-11-09,500690,500991,302,385405317356594547
2020-11-10,500992,501276,285,360531094641902731
2020-11-11,501277,501575,299,407176767287952893
2020-11-12,501576,501862,287,418662473604068652
2020-11-13,501863,502156,294,421524680709790262
2020-11-14,502157,502448,292,433028278616176446
2020-11-15,502449,502702,254,386882467562518196
2020-11-16,502703,502997,295,391984987959229363
2020-11-17,502998,503285,288,375034963726549692
2020-11-18,503286,503594,309,424348613772327116
2020-11-19,503595,503872,278,404243104763302258
2020-11-20,503873,504157,285,384416774350411442
2020-11-21,504158,504438,281,376789397414001593
2020-11-22,504439,504717,279,373563193769816337
2020-11-23,504718,505013,296,385894697313468803
2020-11-24,505014,505298,285,367651985917011453
2020-11-25,505299,505589,291,383558477163185396
2020-11-26,505590,505854,265,351833389319792422
2020-11-27,505855,506167,313,377937344978078305
2020-11-28,506168,506448,281,367840686313351061
2020-11-29,506449,506703,255,326486392911684028
2020-11-30,506704,506997,294,339238596933448351
2020-12-01,506998,507288,291,311403230777851656
2020-12-02,507289,507598,310,338780411081614207
2020-12-03,507599,507842,244,286608114651112512
2020-12-04,507843,508141,299,305400870258869543
2020-12-05,508142,508438,297,311926061687339064
2020-12-06,508439,508739,301,357857285647805357
2020-12-07,508740,509013,274,356911434223123030
2020-12-08,509014,509293,280,344209919341053965
2020-12-09,509294,509587,294,321880228535213504
2020-12-10,509588,509869,282,320086928754487413
2020-12-11,509870,510129,260,279522966337985866
2020-12-12,510130,510465,336,323188181271723633
2020-12-13,510466,510757,292,334692209725158415
2020-12-14,510758,511022,265,333209917922827299
2020-12-15,511023,511309,287,322601417406217657
2020-12-16,511310,511601,292,333893402287545127
